flag,avg_min_between_sent_tnx,avg_min_between_received_tnx,time_diff_between_first_and_last_(mins),sent_tnx,number_of_created_contracts,unique_received_from_addresses,unique_sent_to_addresses,min_value_received,avg_val_received,min_val_sent,max_val_sent,total_transactions_(including_tnx_to_create_contract,total_ether_sent,total_ether_received,total_ether_balance,erc20_uniq_sent_addr,erc20_min_val_rec,erc20_max_val_rec,erc20_avg_val_rec,erc20_min_val_sent,erc20_uniq_rec_token_name,erc20_rec_token_risk
1,0.0,1522.31,3286.13,1,0,2,1,0.009672,0.504836,1.009189,1.009189,3,1.009189305,1.009672305,0.000483,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,54.37,3596.58,857011.93,85,0,4,1,0.200043,0.356938,0.60716,7.363455,322,84.50803022,84.59420661,0.0861763919999999,0.0,0.0,0.030574,0.015287,0.0,2.0,0.006310958118187034
0,18141.61,597.22,512742.87,28,0,2,10,0.42,14.44875,0.0,40.0,36,169.03,115.59,-53.44,2.0,0.0,1000000.0,19425.1378,10000.0,40.0,0.002294893861158921
0,0.0,6644.08,1036477.12,0,1,7,0,0.0,4.370303,0.0,0.0,157,0.0,681.767321,681.767321,0.0,0.0,100.0,12.668021,0.0,7.0,0.0
0,0.0,4180.33,171393.5,0,1,2,0,0.0,298.134121,0.0,0.0,42,0.0,12223.49898,12223.49898,0.0,1.0,165.652321,63.037676,0.0,3.0,0.006310958118187034
0,1145.72,1188.99,866990.6,682,0,22,291,0.008859,4.300343,0.0,43.0,754,457.5649597,309.6246993000001,-147.9402603,43.0,0.0,5920743.0,41158.37439,0.0,204.0,0.0005737234652897303
1,4239.43,3998.93,113653.47,7,0,6,6,0.000752,0.438856,0.025,2.472709,28,9.210159775,9.215966275,0.0058065,0.0,0.0,340.0,87.51354599999998,0.0,4.0,0.01835915088927137
0,1.53,99458.45,895139.88,9,0,2,1,3.827058,12.634686,3.826586,44.995523,18,113.7077854,113.7121743,0.004388927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1520.24,4795.52,437653.97,86,0,12,26,0.001,85.850984,0.0,689.18,150,5524.228,5494.462949000002,-29.7650507,8.0,0.0,150000.0,12219.98855,0.0,17.0,0.0011474469305794606
0,10219.6,15785.09,397555.9,25,0,7,13,0.0,99.48884,0.0,450.0,34,1750.0458620000004,895.399559,-854.6463028999998,2.0,0.0,11412.23068,1555.550174,100.0,11.0,0.010900745840504877
1,7.02,335.01,29514.53,148,0,76,119,0.0031,1.486016,0.0,40.0,233,125.8329699,126.3113213,0.478351338,2.0,0.0,493395.25,11602.19261,0.0,100.0,0.0005737234652897303
0,6820.93,7259.51,923215.15,113,2,10,39,0.0,3.670103,0.0,28.541261,136,159.97176069999998,77.07217093,-82.89958975,15.0,0.0,28353.17207,2000.147928,0.0,19.0,0.0017211703958691911
1,0.0,1028.69,9480.9,1,0,5,1,0.4,2.303828,11.519055,11.519055,6,11.519055,11.519139,8.4e-05,,,,,,,0.0
0,24.06,0.18,72.55,3,0,2,3,17.076317,50.5,0.667913,87.978166,5,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1630.53,198924.73,0,1,3,0,0.0,0.40372,0.0,0.0,123,0.0,49.25384336,49.25384336,0.0,0.271451,0.530708,0.40108,0.0,2.0,0.006310958118187034
1,0.0,0.0,16951.6,1,0,1,1,0.666475,0.666475,0.665614,0.665614,2,0.66561388,0.66647488,0.0008609999999999,0.0,2.164882,2.164882,2.164882,0.0,1.0,0.01835915088927137
0,1252.45,1800.37,125870.32,43,0,10,33,0.11,6.9085600000000005,0.1,13.0,83,276.3243501,276.3424102,0.01806002,0.0,0.5488850000000001,0.5488850000000001,0.5488850000000001,0.0,1.0,0.006310958118187034
0,2038.93,20179.84,682665.12,28,0,6,3,0.005,55.263115,0.0,637.047457,59,1713.14238,1713.15655,0.014169815,1.0,544.538464,544.538464,544.538464,544.538464,1.0,0.0005737234652897303
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,2.77,62.09,28038.68,9994,0,2,4,0.1,2.764689,0.0,0.0,10000,0.0,16.58813651,16.58813651,6582.0,0.0,1e-06,1e-06,0.0,4.0,0.0
1,0.0,29501.74,177010.45,0,1,3,0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,,,,,,,0.0
0,5.88,0.42,18.47,3,0,2,3,560.184406,1000.5,0.6064,1478.589443,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37.04,72.02,218.12,2,0,2,2,0.499874,0.499937,0.0883,0.64478,4,0.7330800000000001,0.99987404,0.26679404,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,0.0,1704.94,226756.72,0,1,2,0,0.0,0.330873,0.0,0.0,134,0.0,44.00617511,44.00617511,0.0,0.632522,0.768859,0.7006899999999999,0.0,2.0,0.006310958118187034
1,0.0,0.0,14723.23,1,0,1,1,2.0,2.0,1.999559,1.999559,2,1.999559,2.0,0.000441,,,,,,,0.0
0,2623.88,486.72,6221.2,2,0,1,1,2.57,45.005,2.569748,87.439748,4,90.00949597,90.01,0.00050403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.9,27895.72,111598.48,4,0,3,1,0.19,0.809601,0.187311,2.031521,8,3.22927526,3.23840523,0.00912997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8815.07,221.6,49172.2,5,0,20,5,0.0,0.564736,0.02,6.0,28,12.98785974,12.98892024,0.0010605,0.0,0.0,0.0,0.0,0.0,1.0,0.0011474469305794606
0,3505.62,13350.16,434072.3,21,0,4,21,0.038594,0.290133,0.0384,2.5,48,7.8276922089999985,7.833578973,0.005886764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,14776.15,132985.32,0,1,3,0,0.0,14.684167,0.0,0.0,10,0.0,132.1575,132.1575,0.0,1.335121,1.335121,1.335121,0.0,1.0,0.006310958118187034
1,481.15,945.99,29823.23,3,0,26,1,0.001111,0.974037,1.0,14.218517000000002,33,29.21851686,29.22109986,0.002583,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,2535.12,5550.0,766172.4,22,0,3,4,0.005,0.696988,0.0,17.882116,150,89.19944874,89.21443639,0.014987648,1.0,1.229686,19734.0,3343.939011,1.229686,6.0,0.010900745840504877
0,4908.1,3785.8,235723.43,38,0,8,18,0.063216,9.382453,0.0,29.0,51,121.9392761,121.9718917,0.0326156129999999,7.0,2.9544650000000003,9159.415858,1835.555692,1.0,6.0,0.0005737234652897303
0,160.19,0.0,320.38,2,0,1,2,101.0,101.0,4.2823910000000005,96.716625,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,162.67,0.82,326.97,2,0,2,2,29.374791,50.5,2.219673,98.779301,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.48,287.13,9299.17,24,0,13,1,1.761724,2.036327,1.761261,6.328314,52,57.00443406,57.01714267,0.012708609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,197.01,1660.61,373073.3,73,0,2,1,0.10078,0.29649,0.495778,1.576501,289,63.85552077,64.04176378,0.186243014,0.0,0.0,365.0,75.626958,0.0,6.0,0.0034423407917383822
0,1.85,0.07,7.53,4,0,2,4,963.677192,1000.5,0.001078,1057.588437,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,162.92,0.15,326.42,2,0,4,2,2.784837,25.25,0.8548709999999999,100.144144,6,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1585.71,226756.63,0,1,3,0,0.0,1.068693,0.0,0.0,144,0.0,152.8230925,152.8230925,0.0,1.084018,2.327052,1.7055349999999998,0.0,2.0,0.004589787722317842
0,3848.45,2280.34,516660.98,59,0,4,27,0.006564,0.202151,0.016017,1.0,186,27.38101712,25.67313921,-1.707877911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.36,0.42,4.9,3,0,2,3,829.069402,1000.5,0.25,1576.051174,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11266.76,7397.6,1373303.3,93,0,11,43,0.009,16.454603,0.0,290.053234,137,1299.309138,724.0025521000001,-575.3065856000002,17.0,0.0,55467.16167,5019.990457,0.0,28.0,0.0
1,0.0,237.04,19235.95,1,0,12,1,0.05,1.8438900000000005,25.813593,25.813593,15,25.81359262,25.81445362,0.0008609999999999,0.0,0.0,13.37,6.685,0.0,2.0,0.03499713138267355
1,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,,,,,,,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,196.73,3899.8,1343036.75,305,0,5,3,0.010026,0.207388,0.012661,4.042506,634,68.12642555,68.23067335,0.1042478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17239.43,14345.18,757778.37,14,0,6,9,0.010099,6.708628,0.0,108.792786,50,246.6127455,241.5106135,-5.10213198,2.0,0.0,600.0,122.33352,0.0,5.0,0.004589787722317842
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
1,7039.45,7049.22,119739.1,10,0,7,9,0.0,1.69064,0.01,8.999649,17,11.82609917,11.83447817,0.008379,0.0,0.0,365.0,182.5,0.0,2.0,0.0034423407917383822
0,7357.1,12314.99,572571.02,41,0,15,14,0.005329,26.742164,0.0,313.906454,63,682.3479677,588.3276096,-94.0203581,5.0,0.0,38000.0,3919.077621,0.0,7.0,0.0
0,0.0,1259.27,486079.4,0,1,5,0,0.0,1.01317,0.0,0.0,387,0.0,391.0834414,391.0834414,0.0,0.636592,0.755347,0.695969,0.0,2.0,0.006310958118187034
0,1.73,0.12,5.43,3,0,2,3,98.401926,1000.5,0.176135,1489.639997,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.06,2557.0,12790.3,5,0,4,1,0.25,3.226634,0.249496,8.530654,10,16.13085506,16.1331699,0.002314838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1790.47,418969.92,0,1,4,0,0.0,0.332729,0.0,0.0,235,0.0,77.85854877,77.85854877,0.0,0.060229,1.0,0.529625,0.0,3.0,0.004589787722317842
0,0.0,0.0,2.87,1,0,1,1,2.66,2.66,2.659376,2.659376,2,2.659376282,2.66,0.000623718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.53,11.22,1904.35,15,0,73,15,0.0001,1.18284,5.652031,100.0,180,196.6520307,195.1686247,-1.483406,0.0,0.0,0.0,0.0,0.0,1.0,0.0005737234652897303
0,21.47,0.0,64.42,3,0,1,3,101.0,101.0,1.0,89.184288,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8.68,4050.25,109573.6,25,0,20,1,0.2,8.435214,0.9988,25.199326,52,227.7342391,227.7507787,0.01653956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,697.63,1,0,1,1,0.1,0.1,0.099517,0.099517,2,0.099517,0.1,0.000483,0.0,13.37,13.37,13.37,0.0,1.0,0.357429718875502
0,11375.19,33928.91,997869.97,40,0,5,34,0.013635,0.954105,0.0,1.0,56,7.24166,15.26568307,8.02402307,6.0,0.0,16888.0,834.7379099999998,0.0,40.0,0.0
1,0.0,368.53,6633.55,0,0,15,0,0.25,0.804438,0.0,0.0,18,0.0,14.47988264,14.47988264,0.0,0.0,1500.0,266.5,0.0,6.0,0.01835915088927137
0,161.28,0.4,323.75,2,0,3,2,1.298741,33.666667,3.0,97.999016,5,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1741.76,276939.38,0,1,2,0,0.0,0.0058049999999999,0.0,0.0,160,0.0,0.922959773,0.922959773,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,107.03,4.6,330.3,3,0,2,2,34.289821999999994,50.5,0.001,100.98747,5,100.9984698,101.0,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,106.93,0.54,321.88,3,0,2,3,12.394327,50.5,1.038454,99.958401,5,102.0358143,101.0,-1.035814252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,263.07,3577.84,582608.37,25,0,2,1,0.010053,0.104773,0.493901,1.625226,186,16.799201899999996,16.86840168,0.069199783,0.0,0.0,97.160087,17.532653,0.0,6.0,0.01835915088927137
0,0.0,0.0,15.28,1,0,1,1,22.0,22.0,21.99938,21.99938,2,21.99938,22.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,292.04,35491.88,1,0,2,1,0.796197,0.898098,1.79,1.79,3,1.79,1.79619682,0.00619682,1.0,13.37,13.37,13.37,100.0,1.0,0.357429718875502
0,3880.52,1645.59,101238.1,21,0,5,12,0.99,4.114642,0.0,8.0,33,49.35013842,49.37569865,0.025560232,2.0,0.0,1000.0,321.577419,0.0,5.0,0.0005737234652897303
0,131.11,270.5,157290.82,197,0,2,1,0.005,13.016076,0.994376,367.37144,683,6325.695511,6325.812847,0.117335602,0.0,0.0,600.0,200.553468,0.0,3.0,0.0005737234652897303
0,13.61,62.35,104338.82,1257,0,493,2,0.0,1.319703,0.000284,27.99958,2656,1845.737138,1846.265099,0.527961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.83,23520.92,47051.5,2,0,2,2,0.002,0.006,0.0015279999999999,0.00958,4,0.011108364,0.012,0.000891636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1521.93,226767.27,0,1,4,0,0.0,0.915075,0.0,0.0,150,0.0,136.3461587,136.3461587,0.0,0.584475,1.951719,1.268097,0.0,2.0,0.006310958118187034
0,136401.79,9125.87,436582.98,3,0,2,2,0.1,3.696667,0.099391,9.99,6,11.08890949,11.09,0.00109051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,6.92,0,1,1,0,4.0,4.0,0.0,0.0,2,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,1547.17,201132.63,0,1,4,0,0.0,0.605688,0.0,0.0,131,0.0,78.73938539,78.73938539,0.0,1.657127,1.657127,1.657127,0.0,1.0,0.006310958118187034
0,17980.38,15568.44,270802.48,9,0,5,6,0.019927,0.5873659999999999,0.0,1.016458,16,5.100487782,4.11155925,-0.988928532,1.0,0.0,12287.0,1288.157983,0.0,9.0,0.0005737234652897303
0,118.57,24.42,285.98,2,0,1,2,2.37,3.417,2.36916,4.463496,4,6.832656,6.834,0.001344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,,,,,0.0
0,11056.2,23190.32,489429.62,17,0,5,10,0.01,0.1283119999999999,0.0,0.39758,30,2.323326139,1.6680597169999998,-0.6552664220000001,3.0,0.0,890.0,234.320743,20.0,3.0,0.0
0,576.57,10291.82,594013.37,227,0,11,20,0.02,2.39521,0.0,23.1,272,138.184,107.7844695,-30.39953047,5.0,0.0,12750.0,1079.627765,0.0,11.0,0.0
1,0.0,57.05,342.32,0,0,5,0,0.000164,0.655397,0.0,0.0,6,0.0,3.932384742,3.932384742,0.0,13.37,99.0,56.185,0.0,2.0,0.357429718875502
0,11710.91,61415.52,579289.53,18,0,2,12,0.01,1.666379,0.0,8.97,24,19.43286853,9.99827255,-9.434595975,4.0,0.0,0.0,0.0,0.0,2.0,0.0
0,18969.3,3410.03,929067.63,47,0,8,32,0.5,4.566532,0.0,14.0,58,60.16,50.23185099,-9.92814901,13.0,0.0,150000.0,28524.06305,0.0,26.0,0.0
0,1899.64,113809.07,938967.22,15,0,7,10,0.008,3.649513,0.000679,23.741605,23,29.18900553,29.19610393,0.0070984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,161.0,0.0,322.0,2,0,1,2,101.0,101.0,19.99895,81.000066,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.93,1930.23,5915.37,5,0,2,5,0.136158,0.317304,0.12,0.454813,8,0.94981273,0.95191275,0.00210002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,158.15,0.0,316.3,2,0,1,2,101.0,101.0,0.061361,100.937655,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1972.05,7017.15,1080592.1,32,0,3,24,0.050001,0.079682,0.050089,0.8,177,10.0108945,11.55382088,1.54292638,0.0,0.0,365.0,111.190238,0.0,6.0,0.01835915088927137
0,4.03,13959.96,111711.95,8,0,3,1,0.0008349999999999,0.625112,0.000415,4.798527,16,4.99753861,5.00089861,0.00336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2029.44,2772.94,1093058.47,100,0,89,63,0.0123,0.139158,0.0,2.630942,421,44.26562915,44.66959806,0.403968907,30.0,0.0,19331.0,734.175936,0.0,41.0,0.0005737234652897303
0,161.2,0.0,322.4,2,0,1,2,101.0,101.0,0.031864,100.967152,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,3194.06,226778.2,0,1,3,0,0.0,0.31,0.0,0.0,72,0.0,22.01002182,22.01002182,0.0,0.06935,0.337612,0.203481,0.0,2.0,0.004589787722317842
1,0.0,0.64,16613.8,1,0,1,1,0.0,0.495,0.989139,0.989139,3,0.989139,0.99,0.0008609999999999,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
0,0.0,2114.72,319323.23,0,1,4,0,0.0,0.938593,0.0,0.0,152,0.0,141.7275967,141.7275967,0.0,0.659816,1.7920919999999998,1.225954,0.0,2.0,0.006310958118187034
0,458.26,14480.93,77903.73,12,0,3,7,0.024925,6.570193,0.0,17.91,17,33.62624383,32.85096737,-0.775276458,2.0,0.0,35820.0,8670.0,0.0,3.0,0.0
0,161.55,0.82,324.73,2,0,2,2,45.856006,50.5,33.1,67.898974,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,196.07,1,0,1,1,4.0,4.0,3.99958,3.99958,2,3.99958,4.0,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,2224.54,291414.97,0,1,5,0,0.0,0.327937,0.0,0.0,132,0.0,42.95975004,42.95975004,0.0,0.44456,0.8817200000000001,0.66314,0.0,2.0,0.006310958118187034
0,0.0,0.0,2.83,1,0,1,1,0.033322,0.033322,0.032902,0.032902,2,0.0329017,0.0333217,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.337,1.337,1.337,0.0,1.0,0.357429718875502
1,540.04,10155.55,21391.18,2,0,2,1,3.230881,4.809474,3.230788,6.387582,4,9.6183702,9.6189477,0.0005775,,,,,,,0.0
0,0.0,0.0,0.52,1,0,1,1,0.1,0.1,0.099214,0.099214,2,0.09921394,0.1,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,682.27,107528.37,1,0,6,1,0.2,0.7804840000000001,4.682,4.682,7,4.682,4.6829066,0.0009066,1.0,0.0,0.0,0.0,100.0,0.0,0.008032128514056224
0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,8420.05581,8420.05581,8420.05581,8420.05581,1.0,0.0
1,275.1,403.73,31887.32,44,0,32,23,0.001348,2.069214,0.0,19.0,93,101.1,101.3914708,0.291470768,11.0,0.0,365.0,11.995484,0.0,11.0,0.008032128514056224
0,0.0,712.54,409707.98,0,1,4,0,0.0,1.358906,0.0,0.0,576,0.0,781.3712222,781.3712222,0.0,0.603993,0.603993,0.603993,0.0,1.0,0.006310958118187034
0,63097.77,0.0,189293.32,3,0,1,1,1.19,1.19,0.000661,1.18,4,1.18922835,1.19,0.00077165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24419.57,0.0,146517.4,6,0,1,5,0.607,0.607,0.005768,0.23,7,0.60435377,0.60699977,0.002646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,493.47,1,0,1,1,25.0,25.0,24.9978,24.9978,2,24.9978,25.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,87387.97,1,0,1,1,100.14,100.14,100.13895,100.13895,2,100.13895,100.14,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29457.66,3221.76,429890.63,10,0,1,7,4.99,94.850952,0.0,2000.0,52,3983.728223,3983.74,0.011777024,1.0,0.0,79674.8,4600.86454,239.521055,18.0,0.0051635111876075735
0,181.7,56819.72,286279.03,12,0,5,7,0.0,63.085,0.1,225.0,17,714.2,315.425,-398.775,0.0,0.0,219.313921,23.202848,0.0,10.0,0.0034423407917383822
0,14550.31,58660.75,526108.75,16,0,2,14,0.06,7.945311999999999,0.01,8.8,21,39.6486,39.72655951,0.07795951,0.0,0.027181,0.027181,0.027181,0.0,1.0,0.006310958118187034
0,22597.81,133052.62,733056.53,3,0,4,2,1.0,2.229268,0.0,0.0,8,0.0,11.14633799,11.14633799,2.0,0.0,8888.0,718.43133,0.0,18.0,0.0
1,908.79,0.0,1817.58,2,0,1,2,0.5497340000000001,0.5497340000000001,0.135,0.41298,3,0.54798,0.5497343000000001,0.0017543,,,,,,,0.0
0,87.22,528.57,1107516.63,729,0,2,1,0.01221,2.23795,1.054001,50.031111,2704,4419.611924,4419.950422999998,0.338499,0.0,0.4989560000000001,471.500444,186.817545,0.0,3.0,0.004589787722317842
0,0.0,6189.62,173309.25,0,1,6,0,0.0,53.90118,0.0,0.0,29,0.0,1509.23304,1509.23304,0.0,3.5331050000000004,600.0,301.766552,0.0,2.0,0.006310958118187034
0,161.55,0.0,323.1,2,0,1,2,101.0,101.0,25.911602,75.087372,3,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,51087.09,19369.78,466806.08,8,0,2,8,0.014673,0.042439,0.0,0.043887,11,0.124533527,0.12731818,0.002784653,1.0,0.0,2.056622,0.685541,0.0,3.0,0.0005737234652897303
0,107.23,0.54,322.78,3,0,2,3,19.585603,50.5,0.246857,99.916418,5,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,10.48,1,0,1,1,0.167962,0.167962,0.167342,0.167342,2,0.16734245,0.16796245,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163.78,1.11,329.78,2,0,2,2,44.048882,50.5,0.61,100.388974,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,659.73,224.64,1308251.62,1982,0,2,3,1.0,1.333333,0.0,0.0,1985,0.0,4.0,4.0,1339.0,0.0,20180.614,88.006691,0.01,28.0,0.0
0,14881.98,0.0,29763.97,2,0,1,2,10.535733,10.535733,0.002,10.532851,3,10.53485107,10.53573307,0.000882,0.0,1.062257,1.062257,1.062257,0.0,1.0,0.0017211703958691911
0,0.0,0.0,66.45,1,0,1,1,5.076656,5.076656,5.076152,5.076152,2,5.0761522,5.0766562,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,537.6,1,0,1,1,1.99,1.99,1.989748,1.989748,2,1.98974798,1.99,0.00025202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.54,0.45,77.53,3,0,2,3,35.728321,50.5,0.01,56.419059,5,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,13499.17,323980.07,0,1,3,0,0.006,0.734263,0.0,0.0,25,0.0,17.62232041,17.62232041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,161.45,0.0,322.9,2,0,1,2,101.0,101.0,21.785,79.213974,3,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,164.48,644.38,4195.22,2,0,6,2,0.213359,1.8272580000000005,4.999559,5.212918,8,10.2124766,10.96355043,0.751073828,0.0,0.0,2.292624,1.146312,0.0,2.0,0.01835915088927137
1,151.12,183.49,165451.1,472,0,143,137,0.00189,0.287868,0.011,6.0,986,149.6429014,147.9643232,-1.678578185,0.0,0.0,1500.0,319.158856,0.0,9.0,0.01835915088927137
0,9.85,1650.83,200952.95,122,0,4,1,0.014515,0.053027,0.013951,0.089557,243,6.34869996,6.416314365,0.067614405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52022.74,350.51,313187.98,6,0,1,3,1.4,1.767713,0.0,1.41,9,5.29,5.30313769,0.01313769,1.0,0.0,200.0,70.0,10.0,3.0,0.0005737234652897303
0,3.65,1380.95,19369.82,10,0,10,1,0.005,1.516141,0.104818,9.999248,24,21.21912944,21.22597348,0.006844041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,379.78,56424.63,339687.12,3,0,6,1,0.0,0.888941,4.5,4.5,9,13.5,5.333648999999999,-8.166350999999999,0.0,0.0,52417.0,4082.376606,0.0,13.0,0.008032128514056224
1,37242.7,149.56,670817.33,18,0,1,5,0.795233,6333.265078,0.9,1000.0,21,11599.7,18999.79523,7400.095233,0.0,0.0,20180.614,1365.244359,0.0,42.0,0.0005737234652897303
1,34701.91,1941.7,543829.08,15,0,11,13,0.5,3.065096,0.0002,15.817979,27,36.77903253,36.78114723,0.0021147,0.0,0.0,99.0,25.08425,0.0,4.0,0.01549053356282272
0,160.58,0.0,321.17,2,0,1,2,101.0,101.0,9.906521,91.092494,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,67879.23,398.97,204435.63,3,0,1,1,3.0,3.9975,0.004502,4.992,5,7.993502056,7.995,0.001497944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,107.53,0.0,322.58,3,0,1,3,101.0,101.0,13.921605,58.108223,4,100.9985356,101.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36870.46,8222.5,418039.63,10,0,5,4,0.569,2.80692,0.0,5.4434,16,16.8251786,16.84151854,0.01633994,1.0,1.0,364.0,140.028852,198.2955,4.0,0.0
0,0.0,14601.64,788488.35,0,1,8,0,0.0,0.055556,0.0,0.0,55,0.0,3.0,3.0,2.0,0.0,0.0001,3.7e-05,0.0,1.0,0.0
0,0.0,1679.86,226780.82,0,1,3,0,0.0,0.423821,0.0,0.0,136,0.0,57.21584368,57.21584368,0.0,0.124358,0.7098939999999999,0.417126,0.0,2.0,0.006310958118187034
0,0.0,28.78,287741.08,0,1,1971,0,0.0,0.010334,0.0,0.0,10000,0.0,103.332,103.332,0.0,0.0,20000.0,775.0876969999998,0.0,42.0,0.0
0,162.74,0.0,325.48,2,0,2,2,5.851946,50.5,5.135532,95.863442,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,154.87,0.0,309.73,2,0,1,2,101.0,101.0,20.4,80.599016,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,163.9,0.0,327.8,2,0,1,2,101.0,101.0,0.308259,100.690756,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.5,7763.23,77697.37,10,0,1,10,0.048561,0.085066,0.047528,0.122217,20,0.844933348,0.8506625790000001,0.005729231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
